CFR Part,Name of the Part,Year,Next.Edition,Name of the Part (Next Edition),Year (Next Edition),lv_distances,presumed_same,same
230,Truth in Savings (Regulation DD),1995,1996,Truth in Savings (Regulation DD),1996,0,TRUE,230
245,Loan guarantees for defense production (Regulation EE),1995,1996,Loan guarantees for defense production (Regulation V),1996,2,TRUE,245
250,Miscellaneous interpretations,1995,1996,Miscellaneous interpretations,1996,0,TRUE,250
261,Rules regarding availability of information,1995,1996,NA,NA,NA,NA,NA
261a,Rules regarding access to and review of personal information in systems of records,1995,1996,Rules regarding access to personal information Under the Privacy Act of 1974,1996,38,FALSE,261a
261b,Rules regarding public observation of meetings,1995,1996,Rules regarding public observation of meetings,1996,0,TRUE,261b
262,Rules of procedure,1995,1996,Rules of procedure,1996,0,TRUE,262
263,Rules of practice for hearings,1995,1996,Rules of practice for hearings,1996,0,TRUE,263
264,Employee responsibilities and conduct,1995,1996,Employee responsibilities and conduct,1996,0,TRUE,264
264a,Reserve Bank directors—actions and responsibilities,1995,1996,Reserve Bank directors-actions and responsibilities,1996,1,TRUE,264a
264b,Rules regarding foreign gifts and decorations,1995,1996,Rules regarding foreign gifts and decorations,1996,0,TRUE,264b
265,Rules regarding delegation of authority,1995,1996,Rules regarding delegation of authority,1996,0,TRUE,265
266,Limitations on activities of former members and employees of the Board,1995,1996,Limitations on activities of former members and employees of the Board,1996,0,TRUE,266
267,Rules of organization and procedure of the Consumer Advisory Council,1995,1996,Rules of organization and procedure of the Consumer Advisory Council,1996,0,TRUE,267
268,Rules regarding equal opportunity,1995,1996,Rules regarding equal opportunity,1996,0,TRUE,268
269,Policy on labor relations for the Federal Reserve banks,1995,1996,Policy on labor relations for the Federal Reserve banks,1996,0,TRUE,269
269a,Definitions,1995,1996,Definitions,1996,0,TRUE,269a
269b,Charges of unfair labor practices,1995,1996,Charges of unfair labor practices,1996,0,TRUE,269b
270,Open market operations of Federal Reserve banks,1995,1996,Open market operations of Federal Reserve banks,1996,0,TRUE,270
271,Rules regarding availability of information,1995,1996,Rules regarding availability of information,1996,0,TRUE,271
272,Rules of procedure,1995,1996,Rules of procedure,1996,0,TRUE,272
281,Statements of policy,1995,1996,Statements of policy,1996,0,TRUE,281
201,Extensions of credit by Federal Reserve banks (Regulation A),1996,1997,Extensions of credit by Federal Reserve banks (Regulation A),1997,0,TRUE,201
202,Equal credit opportunity (Regulation B),1996,1997,Equal credit opportunity (Regulation B),1997,0,TRUE,202
203,Home mortgage disclosure (Regulation C),1996,1997,Home mortgage disclosure (Regulation C),1997,0,TRUE,203
204,Reserve requirements of depository institutions (Regulation D),1996,1997,Reserve requirements of depository institutions (Regulation D),1997,0,TRUE,204
205,Electronic fund transfers (Regulation E),1996,1997,Electronic fund transfers (Regulation E),1997,0,TRUE,205
206,Limitations on Interbank Liabilities (Regulation F),1996,1997,Limitations on Interbank Liabilities (Regulation F),1997,0,TRUE,206
207,"Securities credit by persons other than banks, brokers, or dealers (Regulation G)",1996,1997,"Securities credit by persons other than banks, brokers, or dealers (Regulation G)",1997,0,TRUE,207
208,Membership of State banking institutions in the Federal Reserve System (Regulation H),1996,1997,Membership of State banking institutions in the Federal Reserve System (Regulation H),1997,0,TRUE,208
209,Issue and cancellation of capital stock of Federal Reserve banks (Regulation I),1996,1997,Issue and cancellation of capital stock of Federal Reserve banks (Regulation I),1997,0,TRUE,209
210,Collection of checks and other items by Federal Reserve banks and funds transfers through Fedwire (Regulation J),1996,1997,Collection of checks and other items by Federal Reserve banks and funds transfers through Fedwire (Regulation J),1997,0,TRUE,210
211,International banking operations (Regulation K),1996,1997,International banking operations (Regulation K),1997,0,TRUE,211
212,Management official interlocks (Regulation L),1996,1997,Management official interlocks (Regulation L),1997,0,TRUE,212
213,Consumer leasing (Regulation M),1996,1997,Consumer leasing (Regulation M),1997,0,TRUE,213
214,Relations with foreign banks and bankers (Regulation N),1996,1997,Relations with foreign banks and bankers (Regulation N),1997,0,TRUE,214
215,"Loans to executive officers, directors, and principal shareholders of member banks (Regulation O)",1996,1997,"Loans to executive officers, directors, and principal shareholders of member banks (Regulation O)",1997,0,TRUE,215
216,Security procedures (Regulation P),1996,1997,Security procedures (Regulation P),1997,0,TRUE,216
217,Prohibition against the payment of interest on demand deposits (Regulation Q),1996,1997,Prohibition against the payment of interest on demand deposits (Regulation Q),1997,0,TRUE,217
218,"Relations with dealers in securities under section 32, Banking Act of 1933 (Regulation R)",1996,1997,NA,NA,NA,NA,NA
219,Reimbursement to financial institutions for providing financial records; recordkeeping requirements for certain financial records (Regulation S),1996,1997,Reimbursement for providing financial records; recordkeeping requirements for certain financial records (Regulation S),1997,26,FALSE,219
220,Credit by brokers and dealers (Regulation T),1996,1997,Credit by brokers and dealers (Regulation T),1997,0,TRUE,220
221,Credit by banks for the purpose of purchasing or carrying margin stock (Regulation U),1996,1997,Credit by banks for the purpose of purchasing or carrying margin stock (Regulation U),1997,0,TRUE,221
224,Borrowers of securities credit (Regulation X),1996,1997,Borrowers of securities credit (Regulation X),1997,0,TRUE,224
225,Bank holding companies and change in bank control (Regulation Y),1996,1997,Bank holding companies and change in bank control (Regulation Y),1997,0,TRUE,225
226,Truth in lending (Regulation Z),1996,1997,Truth in lending (Regulation Z),1997,0,TRUE,226
227,Unfair or deceptive acts or practices (Regulation AA),1996,1997,Unfair or deceptive acts or practices (Regulation AA),1997,0,TRUE,227
228,Community reinvestment (Regulation BB),1996,1997,Community reinvestment (Regulation BB),1997,0,TRUE,228
229,Availability of funds and collection of checks (Regulation CC),1996,1997,Availability of funds and collection of checks (Regulation CC),1997,0,TRUE,229
230,Truth in Savings (Regulation DD),1996,1997,Truth in Savings (Regulation DD),1997,0,TRUE,230
231,Netting eligibility for financial institutions regulation EE,1996,1997,Netting eligibility for financial institutions regulation EE,1997,0,TRUE,231
245,Loan guarantees for defense production (Regulation V),1996,1997,NA,NA,NA,NA,NA
250,Miscellaneous interpretations,1996,1997,Miscellaneous interpretations,1997,0,TRUE,250
261a,Rules regarding access to personal information Under the Privacy Act of 1974,1996,1997,Rules regarding access to personal information Under the Privacy Act of 1974,1997,0,TRUE,261a
261b,Rules regarding public observation of meetings,1996,1997,Rules regarding public observation of meetings,1997,0,TRUE,261b
262,Rules of procedure,1996,1997,Rules of procedure,1997,0,TRUE,262
263,Rules of practice for hearings,1996,1997,Rules of practice for hearings,1997,0,TRUE,263
264,Employee responsibilities and conduct,1996,1997,Employee responsibilities and conduct,1997,0,TRUE,264
264a,Reserve Bank directors-actions and responsibilities,1996,1997,Reserve Bank directors—actions and responsibilities,1997,1,TRUE,264a
264b,Rules regarding foreign gifts and decorations,1996,1997,Rules regarding foreign gifts and decorations,1997,0,TRUE,264b
265,Rules regarding delegation of authority,1996,1997,Rules regarding delegation of authority,1997,0,TRUE,265
266,Limitations on activities of former members and employees of the Board,1996,1997,Limitations on activities of former members and employees of the Board,1997,0,TRUE,266
267,Rules of organization and procedure of the Consumer Advisory Council,1996,1997,Rules of organization and procedure of the Consumer Advisory Council,1997,0,TRUE,267
268,Rules regarding equal opportunity,1996,1997,Rules regarding equal opportunity,1997,0,TRUE,268
269,Policy on labor relations for the Federal Reserve banks,1996,1997,Policy on labor relations for the Federal Reserve banks,1997,0,TRUE,269
269a,Definitions,1996,1997,Definitions,1997,0,TRUE,269a
269b,Charges of unfair labor practices,1996,1997,Charges of unfair labor practices,1997,0,TRUE,269b
270,Open market operations of Federal Reserve banks,1996,1997,Open market operations of Federal Reserve banks,1997,0,TRUE,270
271,Rules regarding availability of information,1996,1997,Rules regarding availability of information,1997,0,TRUE,271
272,Rules of procedure,1996,1997,Rules of procedure,1997,0,TRUE,272
281,Statements of policy,1996,1997,Statements of policy,1997,0,TRUE,281
201,Extensions of credit by Federal Reserve banks (Regulation A),1997,NA,NA,NA,NA,NA,NA
202,Equal credit opportunity (Regulation B),1997,NA,NA,NA,NA,NA,NA
203,Home mortgage disclosure (Regulation C),1997,NA,NA,NA,NA,NA,NA
204,Reserve requirements of depository institutions (Regulation D),1997,NA,NA,NA,NA,NA,NA
205,Electronic fund transfers (Regulation E),1997,NA,NA,NA,NA,NA,NA
206,Limitations on Interbank Liabilities (Regulation F),1997,NA,NA,NA,NA,NA,NA
207,"Securities credit by persons other than banks, brokers, or dealers (Regulation G)",1997,NA,NA,NA,NA,NA,NA
208,Membership of State banking institutions in the Federal Reserve System (Regulation H),1997,NA,NA,NA,NA,NA,NA
209,Issue and cancellation of capital stock of Federal Reserve banks (Regulation I),1997,NA,NA,NA,NA,NA,NA
210,Collection of checks and other items by Federal Reserve banks and funds transfers through Fedwire (Regulation J),1997,NA,NA,NA,NA,NA,NA
211,International banking operations (Regulation K),1997,NA,NA,NA,NA,NA,NA
212,Management official interlocks (Regulation L),1997,NA,NA,NA,NA,NA,NA
213,Consumer leasing (Regulation M),1997,NA,NA,NA,NA,NA,NA
214,Relations with foreign banks and bankers (Regulation N),1997,NA,NA,NA,NA,NA,NA
215,"Loans to executive officers, directors, and principal shareholders of member banks (Regulation O)",1997,NA,NA,NA,NA,NA,NA
216,Security procedures (Regulation P),1997,NA,NA,NA,NA,NA,NA
217,Prohibition against the payment of interest on demand deposits (Regulation Q),1997,NA,NA,NA,NA,NA,NA
219,Reimbursement for providing financial records; recordkeeping requirements for certain financial records (Regulation S),1997,NA,NA,NA,NA,NA,NA
220,Credit by brokers and dealers (Regulation T),1997,NA,NA,NA,NA,NA,NA
221,Credit by banks for the purpose of purchasing or carrying margin stock (Regulation U),1997,NA,NA,NA,NA,NA,NA
224,Borrowers of securities credit (Regulation X),1997,NA,NA,NA,NA,NA,NA
225,Bank holding companies and change in bank control (Regulation Y),1997,NA,NA,NA,NA,NA,NA
226,Truth in lending (Regulation Z),1997,NA,NA,NA,NA,NA,NA
227,Unfair or deceptive acts or practices (Regulation AA),1997,NA,NA,NA,NA,NA,NA
228,Community reinvestment (Regulation BB),1997,NA,NA,NA,NA,NA,NA
229,Availability of funds and collection of checks (Regulation CC),1997,NA,NA,NA,NA,NA,NA
230,Truth in Savings (Regulation DD),1997,NA,NA,NA,NA,NA,NA
231,Netting eligibility for financial institutions regulation EE,1997,NA,NA,NA,NA,NA,NA
250,Miscellaneous interpretations,1997,NA,NA,NA,NA,NA,NA
261,Rules regarding availability of information,1997,NA,NA,NA,NA,NA,NA
261a,Rules regarding access to personal information Under the Privacy Act of 1974,1997,NA,NA,NA,NA,NA,NA
261b,Rules regarding public observation of meetings,1997,NA,NA,NA,NA,NA,NA
262,Rules of procedure,1997,NA,NA,NA,NA,NA,NA
263,Rules of practice for hearings,1997,NA,NA,NA,NA,NA,NA
264,Employee responsibilities and conduct,1997,NA,NA,NA,NA,NA,NA
264a,Reserve Bank directors—actions and responsibilities,1997,NA,NA,NA,NA,NA,NA
264b,Rules regarding foreign gifts and decorations,1997,NA,NA,NA,NA,NA,NA
265,Rules regarding delegation of authority,1997,NA,NA,NA,NA,NA,NA
266,Limitations on activities of former members and employees of the Board,1997,NA,NA,NA,NA,NA,NA
267,Rules of organization and procedure of the Consumer Advisory Council,1997,NA,NA,NA,NA,NA,NA
268,Rules regarding equal opportunity,1997,NA,NA,NA,NA,NA,NA
269,Policy on labor relations for the Federal Reserve banks,1997,NA,NA,NA,NA,NA,NA
269a,Definitions,1997,NA,NA,NA,NA,NA,NA
269b,Charges of unfair labor practices,1997,NA,NA,NA,NA,NA,NA
270,Open market operations of Federal Reserve banks,1997,NA,NA,NA,NA,NA,NA
271,Rules regarding availability of information,1997,NA,NA,NA,NA,NA,NA
272,Rules of procedure,1997,NA,NA,NA,NA,NA,NA
281,Statements of policy,1997,NA,NA,NA,NA,NA,NA
